XAUUSD;2014.04.08;88599;-101743;13144
XAUUSD;2014.04.15;79292;-87605;8313
XAUUSD;2014.04.22;81833;-90526;8693
XAUUSD;2014.04.29;85227;-97171;11944
XAUUSD;2014.05.06;97956;-110471;12515
XAUUSD;2014.05.13;91634;-102321;10687
XAUUSD;2014.05.20;96491;-106010;9519
XAUUSD;2014.05.27;73391;-78638;5247
XAUUSD;2014.06.03;59151;-63444;4293
XAUUSD;2014.06.10;61127;-63150;2023
XAUUSD;2014.06.17;78295;-78325;30
USDCAD;2014.06.24;-5320;4540;780
USDCHF;2014.06.24;-5372;8605;-3233
GBPUSD;2014.06.24;49751;-68896;19145
USDJPY;2014.06.24;-71223;97178;-25955
EURUSD;2014.06.24;-57503;90665;-33162
AUDUSD;2014.06.24;33463;-41939;8476
XAGUSD;2014.06.24;24507;-29673;13567
XAUUSD;2014.06.24;99930;-38143;10748
USDCAD;2014.07.01;2695;-9323;6628
USDCHF;2014.07.01;-7260;9835;-2575
GBPUSD;2014.07.01;56412;-75297;18885
USDJPY;2014.07.01;-58686;73363;-14677
EURUSD;2014.07.01;-60776;91369;-30593
AUDUSD;2014.07.01;38879;-49105;10226
XAGUSD;2014.07.01;36202;-29800;11656
XAUUSD;2014.07.01;125954;-52321;14430
USDCAD;2014.07.08;10295;-20698;10403
USDCHF;2014.07.08;-6813;9827;-3014
GBPUSD;2014.07.08;41639;-89172;20670
USDJPY;2014.07.08;-66375;84930;-18555
EURUSD;2014.07.08;-59265;96910;-37645
AUDUSD;2014.07.08;36603;-42635;6032
XAGUSD;2014.07.08;43951;-32773;10137
XAUUSD;2014.07.08;133776;-57735;15982
USDCAD;2014.07.15;15621;-24024;8403
USDCHF;2014.07.15;-6262;10754;-4492
GBPUSD;2014.07.15;38770;-60291;21521
USDJPY;2014.07.15;-62948;81936;-18988
EURUSD;2014.07.15;-62846;103409;-40563
AUDUSD;2014.07.15;39743;-43750;4007
XAGUSD;2014.07.15;45943;-35104;9418
XAUUSD;2014.07.15;122087;-55127;14448
USDCAD;2014.07.22;20581;-26406;5825
USDCHF;2014.07.22;-7380;15450;-8070
GBPUSD;2014.07.22;27497;-44883;17386
USDJPY;2014.07.22;-53916;73136;-19220
EURUSD;2014.07.22;-88823;130995;-42172
AUDUSD;2014.07.22;38793;-47080;8287
XAGUSD;2014.07.22;45050;-34163;10822
XAUUSD;2014.07.22;125726;-57317;14045
USDCAD;2014.07.29;22691;-31094;4184
USDCHF;2014.07.29;-11764;22874;-11110
GBPUSD;2014.07.29;24910;-37541;12631
USDJPY;2014.07.29;-73069;98799;-25730
EURUSD;2014.07.29;-108075;155583;-47508
AUDUSD;2014.07.29;39606;-45980;6374
XAGUSD;2014.07.29;40467;-32868;12471
XAUUSD;2014.07.29;108630;-55579;9779
USDCAD;2014.08.05;21455;-19784;-1671
USDCHF;2014.08.05;-18853;35202;-16349
GBPUSD;2014.08.05;12121;-20209;8088
USDJPY;2014.08.05;-95399;134500;-39101
EURUSD;2014.08.05;-128747;179044;-50297
AUDUSD;2014.08.05;33300;-34752;1452
XAGUSD;2014.08.05;28559;-30896;13840
XAUUSD;2014.08.05;90679;-47534;10179
USDCAD;2014.08.12;17998;-13660;-4338
USDCHF;2014.08.12;-17359;34731;-17372
GBPUSD;2014.08.12;18799;-23466;4667
USDJPY;2014.08.12;-81097;111928;-30831
EURUSD;2014.08.12;-126017;175354;-49337
AUDUSD;2014.08.12;29546;-29447;-99
XAGUSD;2014.08.12;22035;-27816;14029
XAUUSD;2014.08.12;116427;-55376;13006
USDCAD;2014.08.19;7281;-3342;-3939
USDCHF;2014.08.19;-15492;31753;-16261
GBPUSD;2014.08.19;13287;-16001;2714
USDJPY;2014.08.19;-87271;127342;-40071
EURUSD;2014.08.19;-138825;189646;-50821
AUDUSD;2014.08.19;36574;-39181;2607
XAGUSD;2014.08.19;16049;-25149;13232
XAUUSD;2014.08.19;103205;-54103;9686
USDCAD;2014.08.26;5663;-3454;-2209
USDCHF;2014.08.26;-13039;30176;-17137
GBPUSD;2014.08.26;15467;-17413;1946
USDJPY;2014.08.26;-102891;149114;-46223
EURUSD;2014.08.26;-150657;196098;-45441
AUDUSD;2014.08.26;41938;-44604;2666
XAGUSD;2014.08.26;14063;-24903;14795
XAUUSD;2014.08.26;81182;-42159;10379
USDCAD;2014.09.02;9191;-9374;183
USDCHF;2014.09.02;-13167;32273;-19106
GBPUSD;2014.09.02;9448;-7550;-1898
USDJPY;2014.09.02;-117308;163431;-46123
EURUSD;2014.09.02;-161423;208964;-47541
AUDUSD;2014.09.02;49047;-51058;2011
XAGUSD;2014.09.02;7521;-23326;12740
XAUUSD;2014.09.02;62918;-38411;6828
USDCAD;2014.09.09;11630;-6359;-5271
USDCHF;2014.09.09;-13825;33035;-19210
GBPUSD;2014.09.09;26727;-17678;-9049
USDJPY;2014.09.09;-100673;147179;-46506
EURUSD;2014.09.09;-157505;208907;-51402
AUDUSD;2014.09.09;41229;-42002;773
XAGUSD;2014.09.09;4222;-23113;13416
XAUUSD;2014.09.09;60207;-38749;2814
USDCAD;2014.09.16;7544;3203;-10747
USDCHF;2014.09.16;-11396;31357;-19961
GBPUSD;2014.09.16;-6581;15775;-9194
USDJPY;2014.09.16;-83182;130226;-47044
EURUSD;2014.09.16;-137149;189246;-52097
AUDUSD;2014.09.16;22140;-11587;-10553
XAGUSD;2014.09.16;-1703;-19354;12647
XAUUSD;2014.09.16;40295;-32983;4056
USDCAD;2014.09.23;3064;6568;-9632
USDCHF;2014.09.23;-13375;31297;-17922
GBPUSD;2014.09.23;-1050;13234;-12184
USDJPY;2014.09.23;-105422;146783;-41361
EURUSD;2014.09.23;-141965;190836;-48871
AUDUSD;2014.09.23;8347;562;-8909
XAGUSD;2014.09.23;-1090;-18509;7945
XAUUSD;2014.09.23;30130;-30839;435
USDCAD;2014.09.30;-4566;14158;-9592
USDCHF;2014.09.30;-12557;31164;-18607
GBPUSD;2014.09.30;3589;3170;-6759
USDJPY;2014.09.30;-120878;162477;-41599
EURUSD;2014.09.30;-137525;187221;-49696
AUDUSD;2014.09.30;-2017;17048;-15031
XAGUSD;2014.09.30;-2556;-18626;8835
XAUUSD;2014.09.30;30923;-31803;-4141
USDCAD;2014.10.07;-7452;20631;-13179
USDCHF;2014.10.07;-12419;31322;-18903
GBPUSD;2014.10.07;-1075;10876;-9801
USDJPY;2014.10.07;-112551;148442;-35891
EURUSD;2014.10.07;-146212;199314;-53102
AUDUSD;2014.10.07;-26486;45107;-18621
XAGUSD;2014.10.07;-2921;-17939;7298
XAUUSD;2014.10.07;29863;-30918;-3040
USDCAD;2014.10.14;-16167;29793;-13626
USDCHF;2014.10.14;-17553;36516;-18963
GBPUSD;2014.10.14;-2837;15351;-12514
USDJPY;2014.10.14;-101147;139162;-38015
EURUSD;2014.10.14;-155342;204766;-49424
AUDUSD;2014.10.14;-30271;47220;-16949
XAGUSD;2014.10.14;-4719;-17426;8523
XAUUSD;2014.10.14;42196;-32459;-6592
_NQ100;2014.10.07;12850;-15498;2647
_NQ100;2014.10.14;12850;-15498;2647
_SP500;2014.10.07;4872;-38789;33916
_SP500;2014.10.14;4872;-38789;33916
USDCAD;2014.10.21;-21534;36770;-15236
USDCHF;2014.10.21;-17862;34978;-17116
GBPUSD;2014.10.21;-4485;16808;-12323
USDJPY;2014.10.21;-71738;106932;-35194
EURUSD;2014.10.21;-159371;208041;-48670
AUDUSD;2014.10.21;-31509;48774;-17265
_NQ100;2014.10.21;7965;-10534;2569
_SP500;2014.10.21;-13254;-11233;24487
XAGUSD;2014.10.21;-4860;-18021;7760
XAUUSD;2014.10.21;62488;-44915;-3086
USDCAD;2014.10.28;-21405;34245;-12840
USDCHF;2014.10.28;-20283;36303;-16020
GBPUSD;2014.10.28;-6247;13879;-7632
USDJPY;2014.10.28;-67399;101207;-33808
EURUSD;2014.10.28;-165707;212385;-46678
AUDUSD;2014.10.28;-33851;46028;-12177
_NQ100;2014.10.28;9604;-13142;3539
_SP500;2014.10.28;-11761;-13772;25533
XAGUSD;2014.10.28;-5677;-17890;8223
XAUUSD;2014.10.28;60067;-49815;-1875
USDCAD;2014.11.04;-19415;35667;-16252
USDCHF;2014.11.04;-20221;37939;-17718
GBPUSD;2014.11.04;-7462;19005;-11543
USDJPY;2014.11.04;-71651;115836;-44185
EURUSD;2014.11.04;-179021;237293;-58272
AUDUSD;2014.11.04;-38268;55660;-17392
_NQ100;2014.11.04;9752;-13559;3807
_SP500;2014.11.04;-3555;-20294;23850
XAGUSD;2014.11.04;-1422;-19032;5466
XAUUSD;2014.11.04;38805;-37790;-7918
USDCAD;2014.11.11;-21846;36011;-14165
USDCHF;2014.11.11;-22675;38149;-15474
GBPUSD;2014.11.11;-12891;23677;-10786
USDJPY;2014.11.11;-82563;124473;-41910
EURUSD;2014.11.11;-163893;222948;-59055
AUDUSD;2014.11.11;-38027;58678;-20651
_NQ100;2014.11.11;15012;-18273;3262
_SP500;2014.11.11;4543;-28666;24122
XAGUSD;2014.11.11;2247;-19328;7180
XAUUSD;2014.11.11;30615;-37863;-6019
USDCAD;2014.11.18;-19517;34953;-15436
USDCHF;2014.11.18;-22116;37287;-15171
GBPUSD;2014.11.18;-22829;36573;-13744
USDJPY;2014.11.18;-92454;132835;-40381
EURUSD;2014.11.18;-168730;224064;-55334
AUDUSD;2014.11.18;-37602;55239;-17637
_NQ100;2014.11.18;15325;-18153;2829
_SP500;2014.11.18;11683;-37902;26220
XAGUSD;2014.11.18;4788;-18092;6613
XAUUSD;2014.11.18;48400;-40252;-10425
USDCAD;2014.11.25;-16341;29317;-12976
USDCHF;2014.11.25;-23424;37111;-13687
GBPUSD;2014.11.25;-30666;47825;-17159
USDJPY;2014.11.25;-104380;146983;-42603
EURUSD;2014.11.25;-165080;222035;-56955
AUDUSD;2014.11.25;-44088;59146;-15058
_NQ100;2014.11.25;13342;-15542;2201
_SP500;2014.11.25;6138;-28663;22525
XAGUSD;2014.11.25;9912;-22215;6587
XAUUSD;2014.11.25;54450;-36762;-7722
USDCAD;2014.12.02;-18389;33272;-14883
USDCHF;2014.12.02;-22922;37170;-14248
GBPUSD;2014.12.02;-31014;49426;-18412
USDJPY;2014.12.02;-111160;156750;-45590
EURUSD;2014.12.02;-159279;214886;-55607
AUDUSD;2014.12.02;-41110;58769;-17659
_NQ100;2014.12.02;14544;-17245;2700
_SP500;2014.12.02;16254;-39903;23648
XAGUSD;2014.12.02;15647;-22360;4995
XAUUSD;2014.12.02;68634;-45329;78
USDCAD;2014.12.09;-14362;30554;-16192
USDCHF;2014.12.09;-22097;35929;-13832
GBPUSD;2014.12.09;-23602;38450;-14848
USDJPY;2014.12.09;-104136;144921;-40785
EURUSD;2014.12.09;-136912;192353;-55441
AUDUSD;2014.12.09;-45013;65280;-20267
_NQ100;2014.12.09;15045;-18128;3083
_SP500;2014.12.09;11404;-35804;24401
XAGUSD;2014.12.09;21217;-24973;6898
XAUUSD;2014.12.09;90663;-54975;1739
USDCAD;2014.12.16;-15694;34186;-18492
USDCHF;2014.12.16;-3655;18171;-14516
GBPUSD;2014.12.16;-14552;27092;-12540
USDJPY;2014.12.16;-86927;130125;-43198
EURUSD;2014.12.16;-126655;173468;-46813
AUDUSD;2014.12.16;-34253;56235;-21982
_NQ100;2014.12.16;12924;-17166;4242
_SP500;2014.12.16;28162;-56147;27985
XAGUSD;2014.12.16;16948;-24179;7508
XAUUSD;2014.12.16;91825;-59354;-3317
USDCAD;2014.12.23;-12187;29191;-17004
USDCHF;2014.12.23;-16846;32143;-15297
GBPUSD;2014.12.23;-15233;31582;-16349
USDJPY;2014.12.23;-93742;137895;-44153
EURUSD;2014.12.23;-146604;196248;-49644
AUDUSD;2014.12.23;-39236;61321;-22085
_NQ100;2014.12.23;8335;-12304;3968
_SP500;2014.12.23;26870;-51027;24157
XAGUSD;2014.12.23;17270;-25988;7419
XAUUSD;2014.12.23;82197;-50623;-5685
USDCAD;2014.12.30;-14033;29959;-15926
USDCHF;2014.12.30;-16545;33812;-17267
GBPUSD;2014.12.30;-19302;36809;-17507
USDJPY;2014.12.30;-96319;136402;-40083
EURUSD;2014.12.30;-152219;201724;-49505
AUDUSD;2014.12.30;-40697;63170;-22473
_NQ100;2014.12.30;8289;-12517;4228
_SP500;2014.12.30;32202;-55728;23526
XAGUSD;2014.12.30;19326;-26820;8614
XAUUSD;2014.12.30;87050;-54200;-2703
USDCAD;2015.01.06;-17087;34090;-17003
USDCHF;2015.01.06;-24171;42307;-18136
GBPUSD;2015.01.06;-25570;45197;-19627
USDJPY;2015.01.06;-90083;130717;-40634
EURUSD;2015.01.06;-161040;216595;-55555
AUDUSD;2015.01.06;-48652;72169;-23517
_NQ100;2015.01.06;9675;-12966;3291
_SP500;2015.01.06;33583;-65360;31777
XAGUSD;2015.01.06;21807;-26895;7570
XAUUSD;2015.01.06;94196;-59351;494
USDCAD;2015.01.13;-21179;37655;-16476
USDCHF;2015.01.13;-26444;45791;-19347
GBPUSD;2015.01.13;-37140;57827;-20687
USDJPY;2015.01.13;-94625;134095;-39470
EURUSD;2015.01.13;-167851;225225;-57374
AUDUSD;2015.01.13;-45365;68844;-23479
_NQ100;2015.01.13;7550;-11323;3773
_SP500;2015.01.13;23875;-51594;27718
XAGUSD;2015.01.13;28103;-29507;6865
XAUUSD;2015.01.13;101941;-64707;7450
USDCAD;2015.01.20;-29080;45704;-16624
USDCHF;2015.01.20;-9809;17600;-7791
GBPUSD;2015.01.20;-45708;66280;-20572
USDJPY;2015.01.20;-77886;116189;-38303
EURUSD;2015.01.20;-180730;236197;-55467
AUDUSD;2015.01.20;-46580;70448;-23868
_NQ100;2015.01.20;5706;-10920;5214
_SP500;2015.01.20;20117;-49393;29276
XAGUSD;2015.01.20;35844;-32412;9367
XAUUSD;2015.01.20;129341;-85642;15355
USDCAD;2015.01.27;-23963;41155;-17192
USDCHF;2015.01.27;-7373;12242;-4869
GBPUSD;2015.01.27;-45340;66219;-20879
USDJPY;2015.01.27;-64658;101042;-36384
EURUSD;2015.01.27;-184745;244263;-59518
AUDUSD;2015.01.27;-48943;78541;-29598
_NQ100;2015.01.27;3932;-9348;5416
_SP500;2015.01.27;17857;-44360;26503
XAGUSD;2015.01.27;41722;-34732;8246
XAUUSD;2015.01.27;153237;-96516;17235
USDCAD;2015.02.03;-27321;44672;-17351
USDCHF;2015.02.03;-5350;9660;-4310
GBPUSD;2015.02.03;-42398;61088;-18690
USDJPY;2015.02.03;-59571;96139;-36568
EURUSD;2015.02.03;-196309;252964;-56655
AUDUSD;2015.02.03;-56159;85786;-29627
_NQ100;2015.02.03;4031;-8953;4922
_SP500;2015.02.03;18898;-46094;27196
XAGUSD;2015.02.03;38885;-32021;5626
XAUUSD;2015.02.03;148326;-90586;18258
USDCAD;2015.02.10;-33333;50503;-17170
USDCHF;2015.02.10;-5486;9031;-3545
GBPUSD;2015.02.10;-38603;54486;-15883
USDJPY;2015.02.10;-55124;100958;-45834
EURUSD;2015.02.10;-194641;245451;-50810
AUDUSD;2015.02.10;-53182;82727;-29545
_NQ100;2015.02.10;6029;-11524;5495
_SP500;2015.02.10;22246;-47892;25646
XAGUSD;2015.02.10;37930;-31339;6593
XAUUSD;2015.02.10;119537;-78506;15317
USDCAD;2015.02.17;-32842;48990;-16148
USDCHF;2015.02.17;-6044;10015;-3971
GBPUSD;2015.02.17;-28798;41305;-12507
USDJPY;2015.02.17;-49091;92854;-43763
EURUSD;2015.02.17;-185582;237642;-52060
AUDUSD;2015.02.17;-53831;82494;-28663
_NQ100;2015.02.17;11553;-15140;3587
_SP500;2015.02.17;22570;-47854;25284
XAGUSD;2015.02.17;32439;-29033;6398
XAUUSD;2015.02.17;95692;-74145;11901
USDCAD;2015.02.24;-36245;51460;-15215
USDCHF;2015.02.24;-5085;11981;-6896
GBPUSD;2015.02.24;-21870;33050;-11180
USDJPY;2015.02.24;-47512;87373;-39861
EURUSD;2015.02.24;-177736;226961;-49225
AUDUSD;2015.02.24;-63154;91479;-28325
_NQ100;2015.02.24;12060;-15852;3792
_SP500;2015.02.24;6747;-31269;24522
XAGUSD;2015.02.24;29022;-24111;4808
XAUUSD;2015.02.24;89487;-71408;9523
USDCAD;2015.03.03;-38863;51965;-13102
USDCHF;2015.03.03;-6062;15718;-9656
GBPUSD;2015.03.03;-26908;35400;-8492
USDJPY;2015.03.03;-52521;93430;-40909
EURUSD;2015.03.03;-172389;224647;-52258
AUDUSD;2015.03.03;-61545;85162;-23617
_NQ100;2015.03.03;13477;-17287;3809
_SP500;2015.03.03;1247;-24859;23612
XAGUSD;2015.03.03;20519;-24352;8505
XAUUSD;2015.03.03;72959;-66321;7567
USDCAD;2015.03.10;-39030;60796;-21766
USDCHF;2015.03.10;-8380;20412;-12032
GBPUSD;2015.03.10;-32591;47650;-15059
USDJPY;2015.03.10;-59387;110109;-50722
EURUSD;2015.03.10;-181073;233480;-52407
AUDUSD;2015.03.10;-76851;107717;-30866
_NQ100;2015.03.10;15605;-19149;3544
_SP500;2015.03.10;-9900;-18475;28377
XAGUSD;2015.03.10;15537;-20121;7291
XAUUSD;2015.03.10;48673;-51947;7450
USDCAD;2015.03.17;-32822;55039;-22217
USDCHF;2015.03.17;2235;8969;-11204
GBPUSD;2015.03.17;-37851;59626;-21775
USDJPY;2015.03.17;-48054;97711;-49657
EURUSD;2015.03.17;-193774;247689;-53915
AUDUSD;2015.03.17;-28807;56113;-27306
_NQ100;2015.03.17;12703;-16510;3807
_SP500;2015.03.17;-7095;-15540;22634
XAGUSD;2015.03.17;11504;-17594;5799
XAUUSD;2015.03.17;19224;-43308;3397
USDCAD;2015.03.24;-32656;49483;-16827
USDCHF;2015.03.24;-3955;12902;-8947
GBPUSD;2015.03.24;-38557;58858;-20301
USDJPY;2015.03.24;-45905;85978;-40073
EURUSD;2015.03.24;-220963;271855;-50892
AUDUSD;2015.03.24;-28368;50321;-21953
_NQ100;2015.03.24;12170;-15033;2863
_SP500;2015.03.24;2026;-23397;21371
XAGUSD;2015.03.24;19617;-21383;7119
XAUUSD;2015.03.24;11435;-45299;-1356
USDCAD;2015.03.31;-29618;44332;-14714
USDCHF;2015.03.31;706;10156;-10862
GBPUSD;2015.03.31;-36630;55619;-18989
USDJPY;2015.03.31;-23924;62413;-38489
EURUSD;2015.03.31;-226560;274469;-47909
AUDUSD;2015.03.31;-24356;45893;-21537
_NQ100;2015.03.31;10461;-12767;2306
_SP500;2015.03.31;-335;-19946;20280
XAGUSD;2015.03.31;31434;-27370;6749
XAUUSD;2015.03.31;36056;-50328;1096
USDCAD;2015.04.07;-30019;43578;-13559
USDCHF;2015.04.07;120;8799;-8919
GBPUSD;2015.04.07;-34301;51598;-17297
USDJPY;2015.04.07;-24449;63643;-39194
EURUSD;2015.04.07;-215258;260005;-44747
AUDUSD;2015.04.07;-40281;67838;-27557
_NQ100;2015.04.07;11856;-14275;2419
_SP500;2015.04.07;30;-18361;18331
XAGUSD;2015.04.07;30584;-27963;8357
XAUUSD;2015.04.07;55675;-60918;7532
USDCAD;2015.04.14;-30578;42709;-12131
USDCHF;2015.04.14;170;9895;-10065
GBPUSD;2015.04.14;-36045;57723;-21678
USDJPY;2015.04.14;-23070;56835;-33765
EURUSD;2015.04.14;-212347;257300;-44953
AUDUSD;2015.04.14;-42433;71396;-28963
_NQ100;2015.04.14;13617;-15366;1748
_SP500;2015.04.14;-146;-16679;16825
XAGUSD;2015.04.14;21950;-25686;9320
XAUUSD;2015.04.14;48049;-60304;5196
USDCAD;2015.04.21;-27051;33596;-6545
USDCHF;2015.04.21;335;7031;-7366
GBPUSD;2015.04.21;-29281;47497;-18216
USDJPY;2015.04.21;-14448;50038;-35590
EURUSD;2015.04.21;-214645;258225;-43580
AUDUSD;2015.04.21;-34663;59245;-24582
_NQ100;2015.04.21;14031;-16264;2233
_SP500;2015.04.21;1229;-16067;14839
XAGUSD;2015.04.21;10154;-22305;9511
XAUUSD;2015.04.21;48125;-53551;3761
USDCAD;2015.04.28;-20909;24895;-3986
USDCHF;2015.04.28;1335;5846;-7181
GBPUSD;2015.04.28;-34128;44758;-10630
USDJPY;2015.04.28;-5493;32555;-27062
EURUSD;2015.04.28;-197766;240692;-42926
AUDUSD;2015.04.28;-27405;44578;-17173
_NQ100;2015.04.28;17676;-19124;1448
_SP500;2015.04.28;3547;-15213;11665
XAGUSD;2015.04.28;6511;-20754;11069
XAUUSD;2015.04.28;50583;-53715;5615
USDCAD;2015.05.05;-10080;13563;-3483
USDCHF;2015.05.05;5331;411;-5742
GBPUSD;2015.05.05;-24758;30343;-5585
USDJPY;2015.05.05;-31183;66999;-35816
EURUSD;2015.05.05;-190127;227911;-37784
AUDUSD;2015.05.05;626;12836;-13462
_NQ100;2015.05.05;13375;-12870;-505
_SP500;2015.05.05;-5898;-1910;7807
XAGUSD;2015.05.05;12178;-22586;9627
XAUUSD;2015.05.05;22857;-40165;1722
USDCAD;2015.05.12;-3982;693;3289
USDCHF;2015.05.12;10550;-7405;-3145
GBPUSD;2015.05.12;-30769;38987;-8218
USDJPY;2015.05.12;-23593;59014;-35421
EURUSD;2015.05.12;-178976;217168;-38192
AUDUSD;2015.05.12;4487;10325;-14812
_NQ100;2015.05.12;9253;-10717;1464
_SP500;2015.05.12;-5307;-3957;9264
XAGUSD;2015.05.12;14706;-22924;8765
XAUUSD;2015.05.12;27719;-43323;62
USDCAD;2015.05.19;4348;-1396;-2952
USDCHF;2015.05.19;9405;-8395;-1010
GBPUSD;2015.05.19;-23362;23388;-26
USDJPY;2015.05.19;-22005;70583;-48578
EURUSD;2015.05.19;-168339;208434;-40095
AUDUSD;2015.05.19;7323;4058;-11381
_NQ100;2015.05.19;11035;-12973;1938
_SP500;2015.05.19;5726;-11607;5880
XAGUSD;2015.05.19;42940;-34005;11205
XAUUSD;2015.05.19;78617;-76909;9713
USDCAD;2015.05.26;7333;-365;-6968
USDCHF;2015.05.26;8330;-6281;-2049
GBPUSD;2015.05.26;-25539;26865;-1326
USDJPY;2015.05.26;-62224;117958;-55734
EURUSD;2015.05.26;-171740;208443;-36703
AUDUSD;2015.05.26;6422;11898;-18320
_NQ100;2015.05.26;9846;-10981;1134
_SP500;2015.05.26;-5724;-4115;9839
XAGUSD;2015.05.26;42598;-34112;10521
XAUUSD;2015.05.26;66244;-74433;5026
USDCAD;2015.06.02;-1025;12334;-11309
USDCHF;2015.06.02;8359;-4873;-3486
GBPUSD;2015.06.02;-25658;28514;-2856
USDJPY;2015.06.02;-85693;140846;-55153
EURUSD;2015.06.02;-165512;207136;-41624
AUDUSD;2015.06.02;-13256;33511;-20255
_NQ100;2015.06.02;13519;-16659;3139
_SP500;2015.06.02;2335;-14811;12477
XAGUSD;2015.06.02;36950;-32005;10724
XAUUSD;2015.06.02;61747;-73626;3740
USDCAD;2015.06.09;-13745;22678;-8933
USDCHF;2015.06.09;10129;-5885;-4244
GBPUSD;2015.06.09;-28277;30440;-2163
USDJPY;2015.06.09;-116286;174477;-58191
EURUSD;2015.06.09;-137974;176715;-38741
AUDUSD;2015.06.09;-14027;34010;-19983
_NQ100;2015.06.09;8172;-11002;2830
_SP500;2015.06.09;-12240;-2002;14241
XAGUSD;2015.06.09;8690;-22804;13395
XAUUSD;2015.06.09;37639;-61303;3499
USDCAD;2015.06.16;-12281;22962;-10681
USDCHF;2015.06.16;5358;-1509;-3849
GBPUSD;2015.06.16;-25434;25547;-113
USDJPY;2015.06.16;-80664;130620;-49956
EURUSD;2015.06.16;-89357;122971;-33614
AUDUSD;2015.06.16;-4048;19713;-15665
XAGUSD;2015.06.16;741;-19374;13183
XAUUSD;2015.06.16;34998;-59391;914
USDCAD;2015.06.23;-17579;24406;-6827
USDCHF;2015.06.23;7072;-3348;-3724
GBPUSD;2015.06.23;-22194;15587;6607
USDJPY;2015.06.23;-87717;135324;-47607
EURUSD;2015.06.23;-99306;131909;-32603
AUDUSD;2015.06.23;-9052;24475;-15423
XAGUSD;2015.06.23;-7169;-21451;13920
XAUUSD;2015.06.23;39916;-75535;5774
USDCAD;2015.06.30;-23450;30753;-7303
USDCHF;2015.06.30;6855;-3501;-3354
GBPUSD;2015.06.30;-12759;7118;5641
USDJPY;2015.06.30;-78822;117282;-38460
EURUSD;2015.06.30;-100035;134756;-34721
AUDUSD;2015.06.30;-12031;28743;-16712
_NQ100;2015.06.30;6188;-8038;1850
_SP500;2015.06.30;-22810;13188;9621
XAGUSD;2015.06.30;-10621;-18405;11279
XAUUSD;2015.06.30;15623;-65073;7614
USDCAD;2015.07.07;-32268;47453;-15185
USDCHF;2015.07.07;6121;169;-6290
GBPUSD;2015.07.07;-22973;21171;1802
USDJPY;2015.07.07;-63629;100465;-36836
EURUSD;2015.07.07;-99266;141478;-42212
AUDUSD;2015.07.07;-22197;47565;-25368
_NQ100;2015.07.07;5783;-7556;1772
_SP500;2015.07.07;-27026;22169;4857
XAGUSD;2015.07.07;-12548;-14230;7526
XAUUSD;2015.07.07;2099;-53411;2141
USDCAD;2015.07.14;-40726;60728;-20002
USDCHF;2015.07.14;3081;1305;-4386
GBPUSD;2015.07.14;-24199;23213;986
USDJPY;2015.07.14;-47371;83497;-36126
EURUSD;2015.07.14;-107781;143924;-36143
AUDUSD;2015.07.14;-33541;60101;-26560
_NQ100;2015.07.14;10978;-12201;1223
_SP500;2015.07.14;-16132;14437;1695
XAGUSD;2015.07.14;-8998;-16184;6036
XAUUSD;2015.07.14;-1123;-52043;645
USDCAD;2015.07.21;-43568;67331;-23763
USDCHF;2015.07.21;3417;6050;-9467
GBPUSD;2015.07.21;-21468;19635;1833
USDJPY;2015.07.21;-62314;99635;-37321
EURUSD;2015.07.21;-112976;153115;-40139
AUDUSD;2015.07.21;-40850;70911;-30061
_NQ100;2015.07.21;17128;-18366;1239
_SP500;2015.07.21;-8872;5391;3480
XAGUSD;2015.07.21;-14751;-15129;6922
XAUUSD;2015.07.21;-13556;-39803;-6695
USDCAD;2015.07.28;-56067;81035;-24968
USDCHF;2015.07.28;124;11037;-11161
GBPUSD;2015.07.28;-9788;5166;4622
USDJPY;2015.07.28;-63538;99232;-35694
EURUSD;2015.07.28;-104008;140919;-36911
AUDUSD;2015.07.28;-50659;81970;-31311
_NQ100;2015.07.28;18033;-20804;2771
_SP500;2015.07.28;-11341;3187;8155
XAGUSD;2015.07.28;-12995;-15516;5777
XAUUSD;2015.07.28;-14633;-36464;-9199
USDCAD;2015.08.04;-64180;87720;-23540
USDCHF;2015.08.04;-1466;14729;-13263
GBPUSD;2015.08.04;-6557;6396;161
USDJPY;2015.08.04;-79716;119981;-40265
EURUSD;2015.08.04;-113394;152023;-38629
AUDUSD;2015.08.04;-49412;81451;-32039
_NQ100;2015.08.04;15796;-18171;2375
_SP500;2015.08.04;-15743;7083;8660
XAGUSD;2015.08.04;-11092;-15981;5351
XAUUSD;2015.08.04;-11287;-39403;-15080
USDCAD;2015.08.11;-67405;89780;-22375
USDCHF;2015.08.11;-7012;23788;-16776
GBPUSD;2015.08.11;-10371;8068;2303
USDJPY;2015.08.11;-105226;148075;-42849
EURUSD;2015.08.11;-115210;152323;-37113
AUDUSD;2015.08.11;-51270;78735;-27465
_NQ100;2015.08.11;12360;-14475;2115
_SP500;2015.08.11;-24209;16416;7793
XAGUSD;2015.08.11;-233;-20317;5390
XAUUSD;2015.08.11;-5430;-43684;-7984
USDCAD;2015.08.18;-66794;86078;-19284
USDCHF;2015.08.18;-9868;26138;-16270
GBPUSD;2015.08.18;-3971;-2449;6420
USDJPY;2015.08.18;-90130;125219;-35089
EURUSD;2015.08.18;-92732;122326;-29594
AUDUSD;2015.08.18;-49883;76778;-26895
_NQ100;2015.08.18;14776;-16686;1910
_SP500;2015.08.18;-17176;17794;-618
