XAUUSD;2014.05.06;30749;-30;20817;115;0;0;0;0
XAUUSD;2014.05.07;30700;-49;20780;-37;0;0;0;0
XAUUSD;2014.05.08;20869;14;30834;41;0;0;0;0
XAUUSD;2014.05.09;21147;278;30782;-52;0;0;0;0
XAUUSD;2014.05.12;21105;-42;30493;-259;0;0;0;0
XAUUSD;2014.05.13;23347;7;27950;-267;0;0;0;0
XAUUSD;2014.05.14;22540;0;28795;103;0;0;0;0
XAUUSD;2014.05.15;30698;-19;20768;-4;0;0;0;0
XAUUSD;2014.05.16;22535;-5;28744;152;0;0;0;0
XAUUSD;2014.05.19;22534;33;28935;191;0;0;0;0
XAUUSD;2014.05.20;22303;-231;28497;-438;0;0;0;0
XAUUSD;2014.05.21;22021;-279;27240;-1257;0;0;0;0
XAUUSD;2014.05.22;21353;810;29263;-86;0;0;0;0
XAUUSD;2014.05.23;23693;-20;25049;-831;0;0;0;0
XAUUSD;2014.05.26;22314;-498;25677;-967;0;0;0;0
XAUUSD;2014.05.28;3745;47;14273;326;0;0;0;0
XAUUSD;2014.05.29;3144;237;17625;-55;0;0;0;0
XAUUSD;2014.05.30;3386;250;17488;-26;0;0;0;0
XAUUSD;2014.06.02;2154;102;24564;-156;0;0;0;0
XAUUSD;2014.06.03;2056;19;25218;-12;0;0;0;0
XAUUSD;2014.06.04;2061;5;24832;-219;0;0;0;0
XAUUSD;2014.06.05;2091;30;24163;-833;0;0;0;0
XAUUSD;2014.06.06;6643;2226;18221;-35;0;0;0;0
XAUUSD;2014.06.09;6518;-25;18213;-8;0;0;0;0
XAUUSD;2014.06.10;6482;-36;18257;44;0;0;0;0
XAUUSD;2014.06.11;6666;-4;17303;-171;0;0;0;0
XAUUSD;2014.06.12;8594;-4;15141;-13;64308;-102;46943;-122
XAUUSD;2014.06.13;11212;45;13457;-49;0;0;0;0
XAUUSD;2014.06.16;11204;-8;13396;-57;0;0;0;0
XAUUSD;2014.06.17;13201;-122;11467;-55;0;0;0;0
XAUUSD;2014.06.18;11033;-31;13230;-9;0;0;0;0
XAUUSD;2014.06.19;11066;33;13234;4;0;0;0;0
XAUUSD;2014.06.20;29364;-719;3529;72;45349;-90;60490;1128
XAUUSD;2014.06.23;27707;-2465;3460;71;44156;-385;61902;1272
XAUUSD;2014.06.24;26385;-1222;3235;-225;43955;-198;62867;969
XAUUSD;2014.06.25;27917;-715;2800;69;41512;-174;63565;194
XAUUSD;2014.06.26;33603;-53;7583;46;157493;544;90170;926
AUDUSD;2013.05.28;41;19;21920;-204;26982;808;8572;-375
AUDUSD;2013.05.29;339;298;21712;-103;27579;597;9561;989
AUDUSD;2013.05.30;520;22;21131;-17;27989;570;9993;-78
AUDUSD;2013.05.31;181;88;23421;-202;29372;956;7557;89
AUDUSD;2013.06.03;2106;14;19144;199;27997;536;12329;297
AUDUSD;2013.06.04;620;81;21557;-139;30105;544;10071;294
AUDUSD;2013.06.05;221;202;23964;-459;31094;388;7920;716
AUDUSD;2013.06.06;1277;323;21330;-160;30902;541;10758;365
AUDUSD;2013.06.07;203;72;15301;-215;14603;1020;7936;100
AUDUSD;2013.06.10;271;68;15148;-153;15025;428;8224;288
AUDUSD;2013.06.11;280;176;15575;5;15191;0;8501;703
AUDUSD;2013.06.12;402;-47;15126;-18;15378;356;9067;225
AUDUSD;2013.06.13;2810;321;9493;-3;13278;-12;15540;853
AUDUSD;2013.06.14;2003;6;9958;16;14013;-77;15099;8
AUDUSD;2013.06.17;422;6;15064;-284;15690;91;9714;7
AUDUSD;2013.06.18;268;6;15485;-13;16007;157;9481;201
AUDUSD;2013.06.19;60;34;18016;84;16992;744;6960;-73
AUDUSD;2013.06.20;131;121;20580;122;18516;1474;4563;45
AUDUSD;2013.06.21;579;407;19332;-98;18740;265;5875;165
AUDUSD;2013.06.24;967;11;18469;-23;19053;696;7568;864
AUDUSD;2013.06.25;1014;47;18451;-18;20266;1214;7672;104
AUDUSD;2013.06.26;1102;-2;1725;0;9413;48;25241;857
AUDUSD;2013.06.27;1026;15;18464;5;21132;347;7824;141
AUDUSD;2013.06.28;153;20;20330;-370;22537;512;6220;632
AUDUSD;2013.07.01;747;18;18409;-547;21542;-419;7656;62
AUDUSD;2013.07.02;4;0;20846;475;22836;552;5688;-6
AUDUSD;2013.07.03;32;30;20316;-966;24246;1480;5344;92
AUDUSD;2013.07.05;152;21;5039;91;9740;410;10801;589
AUDUSD;2013.07.08;235;32;5068;310;11100;1411;11948;866
AUDUSD;2013.07.09;758;-47;3962;16;10717;187;13645;576
AUDUSD;2013.07.10;237;3;5136;22;11371;130;13008;539
AUDUSD;2013.07.11;808;32;4092;109;12152;1320;14955;794
AUDUSD;2013.07.12;186;10;5505;4;14255;1471;15016;1570
AUDUSD;2013.07.15;276;11;5155;-11;14248;72;15257;-98
AUDUSD;2013.07.16;2253;58;2829;10;13342;1014;17749;156
AUDUSD;2013.07.17;1661;6;3389;33;14036;96;17118;-104
AUDUSD;2013.07.18;1405;0;4128;4;14278;-10;16555;176
AUDUSD;2013.07.19;1693;7;3382;-6;13989;-8;17235;-60
AUDUSD;2013.07.22;2242;-42;2841;0;13447;49;17923;168
AUDUSD;2013.07.23;2781;45;2635;100;13218;265;18309;80
AUDUSD;2013.07.24;1665;279;4412;10;14646;33;17048;507
AUDUSD;2013.07.25;2034;105;3667;1;14534;153;17836;42
AUDUSD;2013.07.26;2646;7;2971;-24;14300;371;18768;260
AUDUSD;2013.07.29;2030;-4;3633;2;14957;45;18116;8
AUDUSD;2013.07.30;531;8;6172;-68;16927;466;15487;-7
AUDUSD;2013.07.31;934;615;8525;6;17462;325;14482;1342
AUDUSD;2013.08.01;648;83;9334;-45;18120;302;13515;15
AUDUSD;2013.08.02;313;6;10917;-79;18764;323;11672;-150
AUDUSD;2013.08.05;331;18;10703;-192;18989;225;11666;-6
AUDUSD;2013.08.06;1393;23;8289;-10;18076;128;13959;-111
AUDUSD;2013.08.07;1372;-21;8255;-34;18339;263;13866;-92
AUDUSD;2013.08.08;2545;-48;5858;141;17711;593;16242;-152
AUDUSD;2013.08.09;4253;44;8451;179;19167;835;21558;960
AUDUSD;2013.08.12;3720;2;9268;3;19724;22;20697;-27
AUDUSD;2013.08.13;2036;-12;10671;-122;21623;227;19434;268
AUDUSD;2013.08.14;3981;7;9261;2;19742;58;20877;31
AUDUSD;2013.08.15;4490;509;9272;11;19836;94;20943;66
AUDUSD;2013.08.16;5146;14;8454;3;19075;-119;21778;14
AUDUSD;2013.08.19;4506;3;9292;-15;19684;-30;21108;187
AUDUSD;2013.08.20;2008;-30;10720;1;22206;55;19841;160
AUDUSD;2013.08.21;1700;416;11043;-10;23366;436;19948;440
AUDUSD;2013.08.22;512;10;13117;-36;24620;56;17691;-137
AUDUSD;2013.08.23;1838;87;11074;51;23564;184;19935;152
AUDUSD;2013.08.26;1864;26;11056;-18;23631;67;19923;-12
AUDUSD;2013.08.27;535;23;13195;32;25157;174;17845;29
AUDUSD;2013.08.28;322;27;13686;-4;25621;224;18598;1248
AUDUSD;2013.08.29;332;10;13561;-125;25563;-58;18569;-29
AUDUSD;2013.08.30;120;0;14723;-2;25991;226;17392;-12
AUDUSD;2013.09.03;2165;-15;10954;-68;23785;-143;21142;53
AUDUSD;2013.09.04;6425;-91;8383;10;19670;236;23879;157
AUDUSD;2013.09.05;5519;76;9186;-76;20463;-183;23190;230
AUDUSD;2013.09.06;2551;76;326;43;4675;151;17031;134
AUDUSD;2013.09.09;3158;102;283;57;4511;341;17199;68
AUDUSD;2013.09.10;4999;118;201;1;2926;138;17923;641
AUDUSD;2013.09.11;4992;-7;201;0;3003;77;18262;339
AUDUSD;2013.09.12;4676;480;255;0;3899;100;18960;753
AUDUSD;2013.09.13;3174;50;373;0;5480;29;18490;-352
AUDUSD;2013.09.16;4701;-31;276;21;4188;268;18729;132
AUDUSD;2013.09.17;4707;6;283;7;4396;208;18859;135
AUDUSD;2013.09.18;6810;-124;251;55;2557;389;19490;545
AUDUSD;2013.09.19;6019;-24;983;650;3359;56;20776;1373
AUDUSD;2013.09.20;6015;-4;997;14;3506;149;21491;718
AUDUSD;2013.09.23;6011;9;1002;5;3542;35;21783;292
AUDUSD;2013.09.24;5537;-5;1519;29;4039;34;20484;-811
AUDUSD;2013.09.25;5547;10;1514;-5;4173;134;20515;31
AUDUSD;2013.09.26;5592;45;1521;7;4209;36;20648;133
AUDUSD;2013.09.27;4629;14;2390;-6;5172;-14;20158;385
AUDUSD;2013.09.30;4648;19;2378;8;5638;466;20388;230
AUDUSD;2013.10.01;5607;-40;1561;108;4678;39;21311;116
AUDUSD;2013.10.02;5609;4;1604;43;5129;451;21652;343
AUDUSD;2013.10.03;6566;146;911;-40;4252;-66;22253;-52
AUDUSD;2013.10.04;1767;79;628;109;6564;877;14880;447
AUDUSD;2013.10.07;1768;1;634;6;6692;130;15181;301
AUDUSD;2013.10.08;1798;30;693;59;6990;298;15461;281
AUDUSD;2013.10.09;2667;29;287;-5;6491;341;16132;271
AUDUSD;2013.10.10;2710;47;308;21;6989;502;15473;-651
AUDUSD;2013.10.11;2743;33;313;5;7439;450;16304;831
AUDUSD;2013.10.14;2742;-1;350;37;7682;243;16614;310
AUDUSD;2013.10.15;3577;8;327;86;7411;558;16924;201
AUDUSD;2013.10.16;4624;0;114;1;6451;87;17308;170
AUDUSD;2013.10.17;5739;13;205;123;5653;305;17933;593
AUDUSD;2013.10.18;7565;143;97;16;4071;127;18729;672
AUDUSD;2013.10.21;7510;-32;103;6;4112;42;18769;41
AUDUSD;2013.10.22;8349;-5;102;20;3354;86;18840;50
AUDUSD;2013.10.23;5671;9;454;20;6403;363;19005;497
AUDUSD;2013.10.24;5660;9;469;35;6525;122;19123;118
AUDUSD;2013.10.25;5679;19;462;-2;6578;53;19216;93
AUDUSD;2013.10.28;4558;4;824;2;7725;22;18902;46
AUDUSD;2013.10.29;3550;17;1709;-1;8965;215;17877;-139
AUDUSD;2013.10.30;2684;-50;2434;66;10752;971;18094;876
AUDUSD;2013.10.31;2708;24;2719;285;10812;60;18058;-36
AUDUSD;2013.11.01;2759;48;2719;1;10762;-77;18062;-37
AUDUSD;2013.11.04;3540;-56;1708;2;9508;-397;19263;188
